OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Terbuthylazine,Total,0.22,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,1.1,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,"2,2',4,4'-Tetrabromodiphenyl ether",Total,4.3,ng/L,,Final,,Actual,,,,,,**U**Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-01,,Practical Quantitation Limit,13,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Acesulfame,Total,0.1,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,8321,USEPA,Non-Volatile Compounds by HPLC,,E31780,2023-10-27,,Practical Quantitation Limit,.4,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Naled,Total,2.7,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,13,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Thiamethoxam,Total,0.002,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,8321,USEPA,Non-Volatile Compounds by HPLC,,E31780,2023-10-31,,Practical Quantitation Limit,.008,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Metalaxyl,Total,0.54,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,2.7,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Turbidity,,1.6,NTU,,Final,,Actual,,,,,,,,,,,,,180.1,USEPA,Turbidity by Nephelometry,https://www.nemi.gov/methods/method_summary/5217/,E31780,2023-10-26,,Practical Quantitation Limit,1,NTU,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Azinphos-methyl,Total,3.2,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,16,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Glufosinate-ammonium,Total,0.1,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,8321,USEPA,Non-Volatile Compounds by HPLC,,E31780,2023-10-26,,Practical Quantitation Limit,.4,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Chloride,Total,6.1,mg/L,,Final,,Calculated,,,,,,**A**,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,E31780,2023-11-06,,Practical Quantitation Limit,.5,mg/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Mandestrobin,Total,0.002,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,8321,USEPA,Non-Volatile Compounds by HPLC,,E31780,2023-10-31,,Practical Quantitation Limit,.008,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Acetamiprid,Total,0.002,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,8321,USEPA,Non-Volatile Compounds by HPLC,,E31780,2023-10-31,,Practical Quantitation Limit,.008,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23-FP1,Field Msr/Obs,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Field Test-Discrete,21FLWQSP_WQX,Field Testing- Discrete,Miscellaneous (Other),,Specific conductance,,264.9,umho/cm,,Final,,Actual,,,,,,,,,,,,,FDEP FT1200,21FLWQSP_WQX,FDEP FT1200,,,,,,,,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Titanium,Total,1.7,ug/L,,Final,,Actual,,,,,,**I**,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2023-10-31,,Practical Quantitation Limit,3,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Pyraclostrobin,Total,0.002,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,8321,USEPA,Non-Volatile Compounds by HPLC,,E31780,2023-10-31,,Practical Quantitation Limit,.008,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Disulfoton,Total,0.65,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,3.2,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Triclopyr,Total,0.004,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,8321,USEPA,Non-Volatile Compounds by HPLC,,E31780,2023-10-31,,Practical Quantitation Limit,.016,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Prometon,Total,3.2,ng/L,,Final,,Estimated,,,,,,**UJ**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,16,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,DG3 DNA marker,Total,640,tsc/100mL,,Final,,Actual,,,,,,**U**,,,,,,,PCR-1.5,21FLWQSP_WQX,PCR-1.5,,E31780,2023-11-20,,Practical Quantitation Limit,3200,tsc/100mL,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Fludioxonil,Total,0.11,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,.54,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Copper,Total,0.4,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2023-11-01,,Practical Quantitation Limit,.8,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,"Benzeneacetic acid, .alpha.-methyl-4-(2-methylpropyl)-",Total,0.08,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,8321,USEPA,Non-Volatile Compounds by HPLC,,E31780,2023-10-31,,Practical Quantitation Limit,.32,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Tri-o-cresyl phosphate,Total,6.5,ng/L,,Final,,Actual,,,,,,**U**Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-01,,Practical Quantitation Limit,19,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Aminomethylphosphonic acid,Total,0.1,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,8321,USEPA,Non-Volatile Compounds by HPLC,,E31780,2023-10-26,,Practical Quantitation Limit,.4,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Hexazinone,Total,1.4,ng/L,,Final,,Actual,,,,,,**I**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,2.7,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Dithiopyr,Total,1.1,ng/L,,Final,,Estimated,,,,,,**UJ**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,5.4,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Primidone,Total,0.004,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,8321,USEPA,Non-Volatile Compounds by HPLC,,E31780,2023-10-31,,Practical Quantitation Limit,.016,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Tetrachlorvinphos,Total,0.43,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,3.4,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Imazapyr,Total,0.004,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,8321,USEPA,Non-Volatile Compounds by HPLC,,E31780,2023-10-31,,Practical Quantitation Limit,.016,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Boron,Total,11.8,ug/L,,Final,,Actual,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2023-11-01,,Practical Quantitation Limit,8,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Oxyfluorfen,Total,0.22,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,1.1,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Selenium,Total,0.2,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2023-11-01,,Practical Quantitation Limit,.8,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Pyridaben,Total,1.5,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,7.5,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Beryllium,Total,0.01,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2023-11-01,,Practical Quantitation Limit,.04,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23-FP1,Field Msr/Obs,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Field Test-Discrete,21FLWQSP_WQX,Field Testing- Discrete,Miscellaneous (Other),,Dissolved oxygen saturation,,92.5,%,,Final,,Actual,,,,,,,,,,,,,FDEP FT1500,21FLWQSP_WQX,FDEP FT1500,,,,,,,,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Acetochlor,Total,0.22,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,1.1,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Prodiamine,Total,0.22,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,1.1,ng/L,,STORET
