OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Strontium,Total,42.8,ug/L,,Final,,Actual,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-06-05,,Practical Quantitation Limit,8,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Beryllium,Total,0.025,ug/L,,Final,,Actual,,,,,,**I**Batch matrix spike recoveries for manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-04-08,,Practical Quantitation Limit,.04,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Thallium,Total,0.1,ug/L,,Final,,Actual,,,,,,**U**Batch matrix spike recoveries for manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-04-08,,Practical Quantitation Limit,.4,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Escherichia coli,Total,75.4,MPN/100mL,,Final,,Actual,,,,,,Precision data is unavailable for E. coli due to the small amount of analyte in the QC sample for the batch.,,,,,,,9223-B,APHA,9223 B ~ Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),https://www.nemi.gov/methods/method_summary/5583/,E31780,2025-04-04,,Practical Quantitation Limit,1,MPN/100mL,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Turbidity,,4.6,NTU,,Final,,Actual,,,,,,,,,,,,,180.1,USEPA,Turbidity by Nephelometry,https://www.nemi.gov/methods/method_summary/5217/,E31780,2025-04-04,,Practical Quantitation Limit,1,NTU,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Zinc,Total,5,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-04-10,,Practical Quantitation Limit,20,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Chromium,Total,0.63,ug/L,,Final,,Actual,,,,,,**I**Batch matrix spike recoveries for manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-04-08,,Practical Quantitation Limit,1.6,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Barium,Total,14.5,ug/L,,Final,,Actual,,,,,,Batch matrix spike recoveries for aluminum and manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-06-02,,Practical Quantitation Limit,.8,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Iron,Total,420,ug/L,,Final,,Actual,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-06-09,,Practical Quantitation Limit,120,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Total dissolved solids,Total,136,mg/L,,Final,,Actual,,,,,,,,,,,,,2540-C,APHA,2540 C ~ Total Dissolved Solids in Water,https://www.nemi.gov/methods/method_summary/9818/,E31780,2025-04-08,,Practical Quantitation Limit,25,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Total hardness,Total,131,mg/L,,Final,,Actual,,,,,,,,,,,,,2340B,APHA,2340 B ~ Hardness by Calculation,https://www.nemi.gov/methods/method_summary/4679/,E31780,2025-06-05,,Practical Quantitation Limit,1.4,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25-FP1,Field Msr/Obs,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Field Test-Discrete,21FLTLHR_WQX,Field Testing- Discrete,Miscellaneous (Other),,Specific conductance,,253.8,umho/cm,,Final,,Actual,,,,,,,,,,,,,FDEP FT1200,21FLTLHR_WQX,FDEP FT1200,,,,,,,,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Arsenic,Total,0.49,ug/L,,Final,,Actual,,,,,,Batch matrix spike recoveries for manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-04-08,,Practical Quantitation Limit,.2,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Aluminum,Total,382,ug/L,,Final,,Actual,,,,,,Batch matrix spike recoveries for aluminum and manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-06-02,,Practical Quantitation Limit,20,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Escherichia coli,Total,1553.1,MPN/100mL,,Final,,Actual,,,,,,,,,,,,,9223-B,APHA,9223 B ~ Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),https://www.nemi.gov/methods/method_summary/5583/,E31780,2025-05-23,,Practical Quantitation Limit,1,MPN/100mL,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Nickel,Total,0.5,ug/L,,Final,,Actual,,,,,,**U**Batch matrix spike recoveries for manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-04-08,,Practical Quantitation Limit,2,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Chloride,Total,5.8,mg/L,,Final,,Calculated,,,,,,**A**,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,E31780,2025-06-02,,Practical Quantitation Limit,.5,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Magnesium,Total,2.95,mg/L,,Final,,Actual,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-06-05,,Practical Quantitation Limit,.16,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Antimony,Total,0.05,ug/L,,Final,,Actual,,,,,,**U**Batch matrix spike recoveries for manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-04-08,,Practical Quantitation Limit,.2,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Selenium,Total,0.23,ug/L,,Final,,Actual,,,,,,**I**Batch matrix spike recoveries for aluminum and manganese are unavailable for one of two spiked samples because of high analyte concentration in the QC sample.,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-06-02,,Practical Quantitation Limit,.8,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25-FP1,Field Msr/Obs,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Field Test-Discrete,21FLTLHR_WQX,Field Testing- Discrete,Miscellaneous (Other),,"Depth, Secchi disk depth",,0.8,m,,Final,,Actual,,,,,,**S**,,,,,,,FDEP FT1700,21FLTLHR_WQX,FDEP FT1700,,,,,,,,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25-FP1,Field Msr/Obs,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Field Test-Discrete,21FLTLHR_WQX,Field Testing- Discrete,Miscellaneous (Other),,Dissolved oxygen (DO),,7.58,mg/L,,Final,,Actual,,,,,,,,,,,,,FDEP FT1500,21FLTLHR_WQX,FDEP FT1500,,,,,,,,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-05/22/25,Sample-Routine,Water,Surface Water,2025-05-22,11:20:00,EST,2025-05-22,11:20:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Fluoride,Total,0.055,mg/L,,Final,,Actual,,,,,,**I**,,,,,,,4500-F-C,APHA,4500 F C ~ Fluoride in Water Using an ISE,https://www.nemi.gov/methods/method_summary/5709/,E31780,2025-05-27,,Practical Quantitation Limit,.1,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-04/03/25,Sample-Routine,Water,Surface Water,2025-04-03,11:35:00,EST,2025-04-03,11:35:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Nitrate + Nitrite,Total,1.4,mg/L,,Final,,Actual,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,https://www.nemi.gov/methods/method_summary/4702/,E31780,2025-04-17,,Practical Quantitation Limit,.1,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Total suspended solids,Total,6,mg/L,,Final,,Actual,,,,,,**I**Batch relative percent difference is unavailable because of low analyte concentration in the QC sample.,,,,,,,2540-D,APHA,2540 D ~ Total Suspended Solids in Water,https://www.nemi.gov/methods/method_summary/9819/,E31780,2025-07-14,,Practical Quantitation Limit,10,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Silver,Total,0.01,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-07-15,,Practical Quantitation Limit,.04,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Iron,Total,290,ug/L,,Final,,Actual,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-07-24,,Practical Quantitation Limit,120,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25-FP1,Field Msr/Obs,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Field Test-Discrete,21FLTLHR_WQX,Field Testing- Discrete,Miscellaneous (Other),,Salinity,,0.12,ppth,,Final,,Actual,,,,,,,,,,,,,FDEP FT1300,21FLTLHR_WQX,FDEP FT1300,,,,,,,,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Selenium,Total,0.2,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-07-15,,Practical Quantitation Limit,.8,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Total dissolved solids,Total,152,mg/L,,Final,,Actual,,,,,,,,,,,,,2540-C,APHA,2540 C ~ Total Dissolved Solids in Water,https://www.nemi.gov/methods/method_summary/9818/,E31780,2025-07-14,,Practical Quantitation Limit,25,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Phosphorus,Total,0.024,mg/L,,Final,,Actual,,,,,,,,,,,,,365.1,USEPA,Phosphorus by Colorimetry,https://www.nemi.gov/methods/method_summary/4823/,E31780,2025-07-21,,Practical Quantitation Limit,.005,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Strontium,Total,45.9,ug/L,,Final,,Actual,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-07-18,,Practical Quantitation Limit,8,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Turbidity,,1.3,NTU,,Final,,Actual,,,,,,,,,,,,,180.1,USEPA,Turbidity by Nephelometry,https://www.nemi.gov/methods/method_summary/5217/,E31780,2025-07-11,,Practical Quantitation Limit,1,NTU,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Nickel,Total,0.5,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-07-15,,Practical Quantitation Limit,2,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Barium,Total,10.7,ug/L,,Final,,Actual,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-07-15,,Practical Quantitation Limit,.8,ug/L,,STORET
